product_id,product_name,category,subcategory,brand,sku,mrp,selling_price,cost_price,gst_rate,hsn_code,weight_grams,supplier_id,rating,review_count,is_active,launch_date
PRD0318,Bajaj UPSC Guide Pro,Books,UPSC Guide,Bajaj,SKU-BOO-00318,732,585,354,0,4201,750,SUP0171,4.3,1653,1,24-05-2023
PRD0319,boAt UPSC Guide Base,Books,UPSC Guide,boAt,SKU-BOO-00319,1351,1056,677,0,6499,1000,SUP0087,3.9,1334,1,18-09-2021
PRD0320,Reliance UPSC Guide Classic,Books,UPSC Guide,Reliance,SKU-BOO-00320,1641,1407,922,0,4916,3000,SUP0064,4.4,2720,1,02-08-2023
PRD0321,Maruti MBA Textbook Standard,Books,MBA Textbook,Maruti,SKU-BOO-00321,135,112,56,0,2887,500,SUP0014,3.7,1597,1,01-07-2023
PRD0322,Hero MBA Textbook Ultra,Books,MBA Textbook,Hero,SKU-BOO-00322,597,504,342,0,6567,5000,SUP0064,3.6,1610,1,12-12-2022
PRD0323,HCL MBA Textbook Standard,Books,MBA Textbook,HCL,SKU-BOO-00323,1134,875,642,0,5998,3000,SUP0019,3.6,3055,1,07-06-2024
PRD0324,Bajaj Electricals MBA Textbook Max,Books,MBA Textbook,Bajaj Electricals,SKU-BOO-00324,263,232,127,0,7196,1500,SUP0045,3.7,3523,0,06-11-2022
PRD0325,Gizmore MBA Textbook Ultra,Books,MBA Textbook,Gizmore,SKU-BOO-00325,1504,1301,907,0,6368,750,SUP0171,3.3,2299,1,29-04-2024
PRD0326,Noise MBA Textbook Base,Books,MBA Textbook,Noise,SKU-BOO-00326,694,527,272,0,9333,2000,SUP0144,4.5,4176,1,21-05-2024
PRD0327,Voltas MBA Textbook Classic,Books,MBA Textbook,Voltas,SKU-BOO-00327,1086,864,534,0,7569,100,SUP0144,3.6,1667,1,17-10-2022
PRD0328,Titan MBA Textbook Lite,Books,MBA Textbook,Titan,SKU-BOO-00328,1324,969,711,0,7129,1000,SUP0183,4.1,1105,1,18-02-2023
PRD0329,Crompton MBA Textbook Elite,Books,MBA Textbook,Crompton,SKU-BOO-00329,726,570,373,0,7981,3000,SUP0129,4.0,3355,1,07-04-2024
PRD0330,Orient MBA Textbook Ultra,Books,MBA Textbook,Orient,SKU-BOO-00330,171,149,98,0,6883,250,SUP0064,3.7,4115,1,01-02-2025
PRD0331,Berger Cookbook Standard,Books,Cookbook,Berger,SKU-BOO-00331,638,565,287,0,4281,1500,SUP0014,3.5,2702,1,23-04-2025
PRD0332,Ambrane Cookbook Ultra,Books,Cookbook,Ambrane,SKU-BOO-00332,533,381,191,0,5906,1000,SUP0171,4.6,3313,0,23-09-2024
PRD0333,boAt Cookbook Premium,Books,Cookbook,boAt,SKU-BOO-00333,1802,1438,800,0,4438,3000,SUP0045,3.6,4813,1,08-02-2024
PRD0334,Syska Cookbook Max,Books,Cookbook,Syska,SKU-BOO-00334,1064,796,483,0,7843,750,SUP0087,3.9,4579,1,04-04-2022
PRD0335,HCL Cookbook Classic,Books,Cookbook,HCL,SKU-BOO-00335,1001,724,508,0,6810,1500,SUP0008,3.6,3492,1,28-09-2023
PRD0336,Titan Cookbook Pro,Books,Cookbook,Titan,SKU-BOO-00336,977,766,559,0,3518,1500,SUP0183,4.2,4944,1,11-09-2024
PRD0337,Godrej Cookbook Max,Books,Cookbook,Godrej,SKU-BOO-00337,1006,899,556,0,6387,3000,SUP0110,4.3,2500,1,23-01-2022
PRD0338,Maruti Cookbook Pro,Books,Cookbook,Maruti,SKU-BOO-00338,221,164,89,0,2138,2000,SUP0144,3.7,1914,1,01-06-2024
PRD0339,Bajaj Cookbook Standard,Books,Cookbook,Bajaj,SKU-BOO-00339,1070,853,609,0,7731,2000,SUP0048,3.5,912,1,28-10-2023
PRD0340,HDFC Cookbook Lite,Books,Cookbook,HDFC,SKU-BOO-00340,1240,895,642,0,6075,2000,SUP0059,4.6,3894,1,13-09-2024
PRD0341,Hero Self Help Book Ultra,Books,Self Help Book,Hero,SKU-BOO-00341,1483,1128,620,0,3337,3000,SUP0129,3.3,3275,1,11-11-2022
PRD0342,Zebronics Self Help Book Pro,Books,Self Help Book,Zebronics,SKU-BOO-00342,1366,1104,755,0,5717,3000,SUP0183,3.8,2441,1,17-06-2022
PRD0343,Maruti Self Help Book Premium,Books,Self Help Book,Maruti,SKU-BOO-00343,1800,1364,992,0,4005,250,SUP0129,3.9,362,1,13-05-2022
PRD0344,Crossbeats Self Help Book Max,Books,Self Help Book,Crossbeats,SKU-BOO-00344,904,696,506,0,7738,5000,SUP0014,3.4,3025,1,25-01-2022
PRD0345,Voltas Self Help Book Max,Books,Self Help Book,Voltas,SKU-BOO-00345,1158,938,587,0,8572,100,SUP0074,3.3,3788,1,19-09-2023
PRD0346,Mahindra Self Help Book Standard,Books,Self Help Book,Mahindra,SKU-BOO-00346,141,120,80,0,8606,3000,SUP0045,4.0,681,1,02-11-2022
PRD0347,HCL Self Help Book Lite,Books,Self Help Book,HCL,SKU-BOO-00347,1430,1063,754,0,2646,500,SUP0048,3.7,4384,1,03-06-2022
PRD0348,Reliance Self Help Book Standard,Books,Self Help Book,Reliance,SKU-BOO-00348,1756,1486,809,0,1564,5000,SUP0129,3.6,396,1,29-05-2024
PRD0349,Infosys Self Help Book Pro,Books,Self Help Book,Infosys,SKU-BOO-00349,1173,898,583,0,1797,2000,SUP0129,4.5,2050,1,25-10-2022
PRD0350,Tata Self Help Book Standard,Books,Self Help Book,Tata,SKU-BOO-00350,1066,962,678,0,2035,750,SUP0008,4.8,796,1,15-03-2025
PRD0351,ITC Children Story Standard,Books,Children Story,ITC,SKU-BOO-00351,231,189,109,0,4105,750,SUP0019,4.8,3241,0,26-02-2022
PRD0352,Infosys Children Story Premium,Books,Children Story,Infosys,SKU-BOO-00352,992,829,550,0,1196,2000,SUP0008,3.6,1808,1,15-01-2023
PRD0353,Usha Children Story Premium,Books,Children Story,Usha,SKU-BOO-00353,210,188,108,0,9185,250,SUP0059,4.4,4667,1,04-01-2022
PRD0354,Orient Children Story Standard,Books,Children Story,Orient,SKU-BOO-00354,2048,1487,808,0,6209,3000,SUP0045,3.3,149,1,04-10-2024
PRD0355,Fire-Boltt Children Story Base,Books,Children Story,Fire-Boltt,SKU-BOO-00355,1864,1410,953,0,1217,750,SUP0152,3.2,1021,1,18-11-2023
PRD0356,Amul Children Story Ultra,Books,Children Story,Amul,SKU-BOO-00356,252,221,121,0,7156,750,SUP0144,4.3,1955,0,30-10-2024
PRD0357,Havells Children Story Elite,Books,Children Story,Havells,SKU-BOO-00357,441,373,260,0,7797,1000,SUP0010,4.5,1881,1,03-05-2023
PRD0358,Godrej Children Story Max,Books,Children Story,Godrej,SKU-BOO-00358,1342,1203,784,0,7250,5000,SUP0064,3.7,3628,1,03-11-2021
PRD0359,Hero Children Story Max,Books,Children Story,Hero,SKU-BOO-00359,264,205,108,0,3845,5000,SUP0045,4.6,1679,1,01-12-2021
PRD0360,Syska Children Story Max,Books,Children Story,Syska,SKU-BOO-00360,845,736,446,0,5079,1000,SUP0059,3.7,3677,0,10-08-2022
PRD0361,boAt Engineering Book Premium,Books,Engineering Book,boAt,SKU-BOO-00361,362,262,155,0,8712,3000,SUP0108,3.9,4997,1,09-05-2022
PRD0362,Orient Engineering Book Base,Books,Engineering Book,Orient,SKU-BOO-00362,1320,974,617,0,3878,1000,SUP0084,3.8,2510,1,01-08-2023
PRD0363,boAt Engineering Book Max,Books,Engineering Book,boAt,SKU-BOO-00363,295,246,132,0,4106,100,SUP0144,3.2,4106,1,30-07-2023
PRD0364,Polycab Engineering Book Premium,Books,Engineering Book,Polycab,SKU-BOO-00364,1261,907,564,0,2167,2000,SUP0108,4.7,1024,1,25-08-2024
PRD0365,Bajaj Electricals Engineering Book Elite,Books,Engineering Book,Bajaj Electricals,SKU-BOO-00365,826,621,420,0,7032,100,SUP0108,4.3,3478,1,02-11-2022
PRD0366,Usha Engineering Book Lite,Books,Engineering Book,Usha,SKU-BOO-00366,1824,1391,786,0,8462,500,SUP0008,3.6,4937,1,12-03-2025
PRD0367,Wipro Engineering Book Premium,Books,Engineering Book,Wipro,SKU-BOO-00367,372,288,194,0,2316,5000,SUP0110,4.7,3469,1,15-11-2023
PRD0368,Titan Engineering Book Base,Books,Engineering Book,Titan,SKU-BOO-00368,1562,1124,648,0,7743,250,SUP0110,3.4,4695,1,30-05-2023
PRD0369,Godrej Engineering Book Lite,Books,Engineering Book,Godrej,SKU-BOO-00369,1197,914,643,0,1025,250,SUP0008,3.3,3427,1,23-02-2025
PRD0370,Bajaj Electricals Engineering Book Lite,Books,Engineering Book,Bajaj Electricals,SKU-BOO-00370,516,448,246,0,3981,5000,SUP0048,4.8,3696,1,02-09-2022
PRD0371,Bajaj Medical Guide Ultra,Books,Medical Guide,Bajaj,SKU-BOO-00371,635,473,352,0,7697,3000,SUP0059,4.3,899,1,30-05-2022
PRD0372,Amul Medical Guide Standard,Books,Medical Guide,Amul,SKU-BOO-00372,991,872,442,0,4846,3000,SUP0014,4.0,830,1,20-12-2022
PRD0373,Portronics Medical Guide Pro,Books,Medical Guide,Portronics,SKU-BOO-00373,207,184,109,0,9520,1000,SUP0152,4.8,3881,1,12-11-2024
PRD0374,Usha Medical Guide Max,Books,Medical Guide,Usha,SKU-BOO-00374,2043,1495,1099,0,7528,2000,SUP0087,4.2,2921,1,15-01-2022
PRD0375,Finolex Medical Guide Elite,Books,Medical Guide,Finolex,SKU-BOO-00375,424,383,218,0,5072,1500,SUP0019,4.0,3897,1,07-03-2025
PRD0376,Voltas Medical Guide Standard,Books,Medical Guide,Voltas,SKU-BOO-00376,171,133,89,0,4826,3000,SUP0010,3.9,671,1,24-02-2024
PRD0377,Infosys Medical Guide Lite,Books,Medical Guide,Infosys,SKU-BOO-00377,1053,887,636,0,9267,100,SUP0059,3.4,718,1,02-04-2025
PRD0378,Syska Medical Guide Classic,Books,Medical Guide,Syska,SKU-BOO-00378,606,443,294,0,4946,750,SUP0019,3.6,737,1,22-08-2021
PRD0379,Voltas Medical Guide Ultra,Books,Medical Guide,Voltas,SKU-BOO-00379,1175,884,589,0,3016,500,SUP0064,4.8,4035,1,10-05-2025
PRD0380,Dabur Medical Guide Standard,Books,Medical Guide,Dabur,SKU-BOO-00380,1699,1278,759,0,7252,5000,SUP0014,4.8,3584,1,24-09-2022
PRD0381,Asian Paints History Book Base,Books,History Book,Asian Paints,SKU-BOO-00381,315,278,204,0,2902,1500,SUP0087,3.4,2572,0,17-09-2024
PRD0382,Titan History Book Premium,Books,History Book,Titan,SKU-BOO-00382,287,225,167,0,6237,1500,SUP0059,4.6,1039,1,07-11-2024
PRD0383,Infosys History Book Standard,Books,History Book,Infosys,SKU-BOO-00383,1001,908,486,0,5863,750,SUP0129,4.0,3738,1,25-01-2023
PRD0384,Mahindra History Book Plus,Books,History Book,Mahindra,SKU-BOO-00384,1584,1325,753,0,8836,750,SUP0152,4.0,3090,1,07-05-2023
PRD0385,Godrej History Book Lite,Books,History Book,Godrej,SKU-BOO-00385,732,559,399,0,7419,1000,SUP0010,4.9,1309,0,20-07-2024
PRD0386,Bajaj Electricals History Book Premium,Books,History Book,Bajaj Electricals,SKU-BOO-00386,1846,1487,888,0,9648,1000,SUP0108,3.7,1603,1,20-07-2024
PRD0387,HCL History Book Pro,Books,History Book,HCL,SKU-BOO-00387,1008,761,542,0,5981,3000,SUP0183,4.3,4733,1,19-05-2025
PRD0388,Hindusta Unilever History Book Pro,Books,History Book,Hindusta Unilever,SKU-BOO-00388,615,528,311,0,2670,500,SUP0059,3.8,3503,1,03-06-2022
PRD0389,Crompton History Book Plus,Books,History Book,Crompton,SKU-BOO-00389,1233,1069,796,0,6545,2000,SUP0010,4.8,3314,1,22-02-2022
PRD0390,Noise History Book Premium,Books,History Book,Noise,SKU-BOO-00390,937,718,498,0,2468,3000,SUP0048,4.7,3135,1,20-02-2025
PRD0391,Reliance Biography Classic,Books,Biography,Reliance,SKU-BOO-00391,390,344,227,0,9351,750,SUP0019,3.2,4698,0,02-03-2024
PRD0392,Infosys Biography Premium,Books,Biography,Infosys,SKU-BOO-00392,1515,1313,754,0,3051,250,SUP0144,3.8,4408,1,29-05-2025
PRD0393,Mivi Biography Classic,Books,Biography,Mivi,SKU-BOO-00393,1598,1197,617,0,9830,250,SUP0152,4.5,1704,0,19-02-2022
PRD0394,Ambrane Biography Standard,Books,Biography,Ambrane,SKU-BOO-00394,514,467,247,0,3110,750,SUP0129,4.3,724,1,03-09-2021
PRD0395,Fire-Boltt Biography Lite,Books,Biography,Fire-Boltt,SKU-BOO-00395,858,710,430,0,1001,750,SUP0171,3.7,4260,1,14-02-2023
PRD0396,V-Guard Biography Elite,Books,Biography,V-Guard,SKU-BOO-00396,490,385,280,0,6769,5000,SUP0087,4.1,816,1,23-09-2021
PRD0397,Hero Biography Lite,Books,Biography,Hero,SKU-BOO-00397,462,389,253,0,4539,1500,SUP0059,3.7,3462,1,28-11-2022
PRD0398,ITC Biography Premium,Books,Biography,ITC,SKU-BOO-00398,1135,918,674,0,3346,5000,SUP0074,3.5,2211,0,21-05-2025
PRD0399,Usha Biography Base,Books,Biography,Usha,SKU-BOO-00399,1625,1253,677,0,3514,1500,SUP0152,4.9,3557,1,11-11-2024
PRD0400,Berger Biography Premium,Books,Biography,Berger,SKU-BOO-00400,445,354,182,0,2457,1500,SUP0171,4.7,2243,1,29-09-2022
PRD0401,Infosys Face Cream Premium,Beauty & Health,Face Cream,Infosys,SKU-BEA-00401,2290,1643,1212,18,3023,500,SUP0080,4.1,2516,1,22-03-2024
PRD0402,Crompton Face Cream Elite,Beauty & Health,Face Cream,Crompton,SKU-BEA-00402,3774,2968,1685,18,2623,100,SUP0103,3.5,3196,1,12-04-2025
PRD0403,Ambrane Face Cream Ultra,Beauty & Health,Face Cream,Ambrane,SKU-BEA-00403,2172,1748,878,18,9414,500,SUP0044,4.3,1173,1,23-12-2022
PRD0404,Usha Face Cream Classic,Beauty & Health,Face Cream,Usha,SKU-BEA-00404,3994,2996,1635,18,6799,3000,SUP0166,4.1,2264,0,25-05-2024
PRD0405,Dabur Face Cream Ultra,Beauty & Health,Face Cream,Dabur,SKU-BEA-00405,1741,1349,811,18,6123,250,SUP0037,4.3,633,1,01-01-2022
PRD0406,Bajaj Face Cream Classic,Beauty & Health,Face Cream,Bajaj,SKU-BEA-00406,588,445,312,18,1175,2000,SUP0200,4.4,1122,1,13-05-2024
PRD0407,Crossbeats Face Cream Base,Beauty & Health,Face Cream,Crossbeats,SKU-BEA-00407,3363,2957,1619,18,1119,2000,SUP0003,4.4,2831,1,09-03-2025
PRD0408,Ambrane Face Cream Elite,Beauty & Health,Face Cream,Ambrane,SKU-BEA-00408,348,272,197,18,3864,250,SUP0063,3.8,1097,1,06-10-2021
PRD0409,Orient Face Cream Standard,Beauty & Health,Face Cream,Orient,SKU-BEA-00409,965,797,580,18,5092,5000,SUP0038,4.6,970,1,09-03-2024
PRD0410,Godrej Face Cream Max,Beauty & Health,Face Cream,Godrej,SKU-BEA-00410,142,108,78,18,9446,100,SUP0149,4.8,4004,1,06-07-2021
PRD0411,Havells Hair Oil Standard,Beauty & Health,Hair Oil,Havells,SKU-BEA-00411,1593,1321,954,18,4050,2000,SUP0003,3.8,835,1,02-08-2022
PRD0412,Fire-Boltt Hair Oil Pro,Beauty & Health,Hair Oil,Fire-Boltt,SKU-BEA-00412,890,728,392,18,5098,750,SUP0184,4.0,3071,1,18-11-2023
PRD0413,Berger Hair Oil Lite,Beauty & Health,Hair Oil,Berger,SKU-BEA-00413,759,544,291,18,8110,100,SUP0179,3.8,1630,1,28-01-2023
PRD0414,Finolex Hair Oil Lite,Beauty & Health,Hair Oil,Finolex,SKU-BEA-00414,2412,1823,1215,18,8852,1000,SUP0034,3.4,4011,1,20-04-2025
PRD0415,Voltas Hair Oil Lite,Beauty & Health,Hair Oil,Voltas,SKU-BEA-00415,2170,1736,915,18,2767,100,SUP0149,3.4,2824,1,25-04-2025
PRD0416,Havells Hair Oil Premium,Beauty & Health,Hair Oil,Havells,SKU-BEA-00416,2588,1858,1152,18,5623,3000,SUP0003,3.3,3518,1,02-05-2022
PRD0417,Maruti Hair Oil Ultra,Beauty & Health,Hair Oil,Maruti,SKU-BEA-00417,1326,1120,838,18,5052,2000,SUP0038,3.5,849,1,17-04-2024
PRD0418,Hero Hair Oil Max,Beauty & Health,Hair Oil,Hero,SKU-BEA-00418,3247,2520,1335,18,7574,100,SUP0044,3.7,1579,0,14-11-2023
PRD0419,Hero Hair Oil Premium,Beauty & Health,Hair Oil,Hero,SKU-BEA-00419,640,471,297,18,4791,750,SUP0149,3.8,3930,1,15-11-2023
PRD0420,Titan Hair Oil Standard,Beauty & Health,Hair Oil,Titan,SKU-BEA-00420,648,549,372,18,5046,1500,SUP0102,4.7,1493,1,08-10-2021
PRD0421,Voltas Shampoo Base,Beauty & Health,Shampoo,Voltas,SKU-BEA-00421,1146,967,507,18,4028,1000,SUP0102,4.8,2983,1,07-02-2022
PRD0422,Reliance Shampoo Standard,Beauty & Health,Shampoo,Reliance,SKU-BEA-00422,3664,2896,1709,18,6920,5000,SUP0044,4.2,1956,1,28-08-2022
PRD0423,Amul Shampoo Pro,Beauty & Health,Shampoo,Amul,SKU-BEA-00423,608,534,345,18,4120,750,SUP0038,4.4,813,1,17-07-2024
PRD0424,Titan Shampoo Elite,Beauty & Health,Shampoo,Titan,SKU-BEA-00424,2851,2041,1388,18,1717,500,SUP0071,3.5,4514,1,14-08-2024
PRD0425,Usha Shampoo Premium,Beauty & Health,Shampoo,Usha,SKU-BEA-00425,2494,1935,1000,18,7864,5000,SUP0038,4.8,4132,1,31-05-2022
PRD0426,HCL Shampoo Max,Beauty & Health,Shampoo,HCL,SKU-BEA-00426,1431,1285,880,18,7512,3000,SUP0034,4.4,4211,0,28-05-2022
PRD0427,Fire-Boltt Shampoo Premium,Beauty & Health,Shampoo,Fire-Boltt,SKU-BEA-00427,2121,1672,1089,18,4390,500,SUP0149,3.2,4689,1,20-05-2025
PRD0428,Fire-Boltt Shampoo Ultra,Beauty & Health,Shampoo,Fire-Boltt,SKU-BEA-00428,2457,1964,1130,18,4609,1000,SUP0186,4.4,4528,1,25-09-2022
PRD0429,Marico Shampoo Ultra,Beauty & Health,Shampoo,Marico,SKU-BEA-00429,1438,1294,946,18,5430,100,SUP0044,4.3,2044,0,28-08-2022
PRD0430,Reliance Shampoo Standard,Beauty & Health,Shampoo,Reliance,SKU-BEA-00430,3317,2755,1434,18,9999,1000,SUP0118,4.4,3350,1,17-02-2023
PRD0431,Reliance Sunscreen Lite,Beauty & Health,Sunscreen,Reliance,SKU-BEA-00431,1812,1555,877,18,1256,5000,SUP0102,4.3,4783,1,03-05-2025
PRD0432,Pidilite Sunscreen Max,Beauty & Health,Sunscreen,Pidilite,SKU-BEA-00432,3437,2664,1876,18,4614,1500,SUP0200,3.7,4769,1,11-09-2023
PRD0433,Dabur Sunscreen Plus,Beauty & Health,Sunscreen,Dabur,SKU-BEA-00433,2271,1876,1170,18,8526,500,SUP0184,4.6,1447,1,24-03-2024
PRD0434,Asian Paints Sunscreen Premium,Beauty & Health,Sunscreen,Asian Paints,SKU-BEA-00434,220,185,124,18,4077,250,SUP0063,3.4,3498,1,04-02-2025
PRD0435,Pebble Sunscreen Base,Beauty & Health,Sunscreen,Pebble,SKU-BEA-00435,871,661,346,18,7291,100,SUP0003,3.4,116,1,02-02-2025
PRD0436,Marico Sunscreen Pro,Beauty & Health,Sunscreen,Marico,SKU-BEA-00436,520,441,326,18,2742,5000,SUP0003,4.5,2777,1,15-12-2021
PRD0437,boAt Sunscreen Ultra,Beauty & Health,Sunscreen,boAt,SKU-BEA-00437,3287,2404,1401,18,3531,750,SUP0063,3.3,2196,1,03-03-2022
PRD0438,Mahindra Sunscreen Elite,Beauty & Health,Sunscreen,Mahindra,SKU-BEA-00438,656,520,375,18,7804,500,SUP0038,3.2,1842,1,15-11-2023
PRD0439,Crompton Sunscreen Plus,Beauty & Health,Sunscreen,Crompton,SKU-BEA-00439,3300,2783,1733,18,2804,750,SUP0149,3.4,2313,1,05-12-2024
PRD0440,Usha Sunscreen Lite,Beauty & Health,Sunscreen,Usha,SKU-BEA-00440,610,446,270,18,6486,500,SUP0044,4.4,1235,1,01-05-2025
PRD0441,Asian Paints Multivitamins Classic,Beauty & Health,Multivitamins,Asian Paints,SKU-BEA-00441,2077,1525,1014,18,5348,250,SUP0102,4.5,1222,1,20-04-2022
PRD0442,Orient Multivitamins Plus,Beauty & Health,Multivitamins,Orient,SKU-BEA-00442,2538,1928,1018,18,8003,1000,SUP0184,3.4,2651,0,01-07-2022
PRD0443,Voltas Multivitamins Base,Beauty & Health,Multivitamins,Voltas,SKU-BEA-00443,2605,2123,1482,18,6463,500,SUP0166,4.6,2019,1,23-07-2024
PRD0444,Crossbeats Multivitamins Premium,Beauty & Health,Multivitamins,Crossbeats,SKU-BEA-00444,2665,2116,1102,18,7911,5000,SUP0080,4.2,1801,1,18-10-2022
PRD0445,Godrej Multivitamins Lite,Beauty & Health,Multivitamins,Godrej,SKU-BEA-00445,204,169,123,18,1976,1500,SUP0184,3.8,1146,1,15-04-2022
PRD0446,Polycab Multivitamins Pro,Beauty & Health,Multivitamins,Polycab,SKU-BEA-00446,1270,1092,749,18,2920,500,SUP0080,3.8,220,1,10-11-2023
PRD0447,Infosys Multivitamins Base,Beauty & Health,Multivitamins,Infosys,SKU-BEA-00447,3585,2813,2018,18,1494,500,SUP0184,3.8,652,1,19-07-2021
PRD0448,Polycab Multivitamins Lite,Beauty & Health,Multivitamins,Polycab,SKU-BEA-00448,946,712,489,18,5907,3000,SUP0184,3.9,2768,1,03-02-2025
PRD0449,Asian Paints Multivitamins Base,Beauty & Health,Multivitamins,Asian Paints,SKU-BEA-00449,635,554,381,18,9245,500,SUP0034,3.2,3475,1,10-01-2024
PRD0450,Pidilite Multivitamins Premium,Beauty & Health,Multivitamins,Pidilite,SKU-BEA-00450,3053,2442,1789,18,5453,250,SUP0080,4.1,1030,1,22-09-2023
PRD0451,Dabur Protein Powder Base,Beauty & Health,Protein Powder,Dabur,SKU-BEA-00451,1969,1705,1211,18,8674,3000,SUP0200,3.7,3323,1,27-05-2022
PRD0452,Usha Protein Powder Plus,Beauty & Health,Protein Powder,Usha,SKU-BEA-00452,3371,2747,1445,18,6942,1500,SUP0102,3.2,2316,1,28-01-2022
PRD0453,Ambrane Protein Powder Max,Beauty & Health,Protein Powder,Ambrane,SKU-BEA-00453,189,143,91,18,1530,750,SUP0103,3.7,4675,1,21-08-2024
PRD0454,Bajaj Protein Powder Pro,Beauty & Health,Protein Powder,Bajaj,SKU-BEA-00454,1564,1387,1033,18,5626,2000,SUP0103,4.1,2581,1,22-06-2023
PRD0455,Infosys Protein Powder Plus,Beauty & Health,Protein Powder,Infosys,SKU-BEA-00455,1779,1456,910,18,3460,100,SUP0186,4.2,3135,1,08-09-2021
PRD0456,Hindusta Unilever Protein Powder Max,Beauty & Health,Protein Powder,Hindusta Unilever,SKU-BEA-00456,3585,2894,2086,18,3307,500,SUP0037,4.9,4114,1,21-11-2024
PRD0457,Havells Protein Powder Ultra,Beauty & Health,Protein Powder,Havells,SKU-BEA-00457,2579,1931,1139,18,8059,100,SUP0109,4.7,3180,1,25-11-2024
PRD0458,Hindusta Unilever Protein Powder Plus,Beauty & Health,Protein Powder,Hindusta Unilever,SKU-BEA-00458,3119,2421,1697,18,3336,1000,SUP0184,4.1,719,1,11-01-2024
PRD0459,Asian Paints Protein Powder Standard,Beauty & Health,Protein Powder,Asian Paints,SKU-BEA-00459,851,760,396,18,3935,3000,SUP0118,3.6,3881,0,16-12-2023
PRD0460,HCL Protein Powder Pro,Beauty & Health,Protein Powder,HCL,SKU-BEA-00460,843,606,358,18,5696,2000,SUP0184,3.9,1061,1,08-05-2024
PRD0461,Usha Essential Oil Classic,Beauty & Health,Essential Oil,Usha,SKU-BEA-00461,574,440,248,18,1699,100,SUP0186,4.5,2010,1,15-08-2024
PRD0462,Infosys Essential Oil Plus,Beauty & Health,Essential Oil,Infosys,SKU-BEA-00462,1563,1289,716,18,8573,250,SUP0149,3.8,3842,1,01-02-2024
PRD0463,Maruti Essential Oil Premium,Beauty & Health,Essential Oil,Maruti,SKU-BEA-00463,745,542,298,18,6385,250,SUP0149,3.7,4955,1,01-06-2025
PRD0464,Wipro Essential Oil Lite,Beauty & Health,Essential Oil,Wipro,SKU-BEA-00464,1531,1239,913,18,3384,750,SUP0200,3.7,261,0,11-08-2023
PRD0465,Usha Essential Oil Pro,Beauty & Health,Essential Oil,Usha,SKU-BEA-00465,2592,1860,1028,18,1375,2000,SUP0071,3.7,1447,1,12-11-2021
PRD0466,Amul Essential Oil Premium,Beauty & Health,Essential Oil,Amul,SKU-BEA-00466,1798,1320,833,18,5250,500,SUP0179,4.6,762,1,18-11-2023
PRD0467,Titan Essential Oil Classic,Beauty & Health,Essential Oil,Titan,SKU-BEA-00467,895,772,477,18,3632,2000,SUP0166,3.8,4677,1,14-07-2021
PRD0468,Ambrane Essential Oil Standard,Beauty & Health,Essential Oil,Ambrane,SKU-BEA-00468,1024,912,607,18,6185,100,SUP0044,3.5,3762,0,11-04-2024
PRD0469,Polycab Essential Oil Classic,Beauty & Health,Essential Oil,Polycab,SKU-BEA-00469,1476,1175,864,18,3059,3000,SUP0003,4.3,4743,1,14-09-2022
PRD0470,Polycab Essential Oil Base,Beauty & Health,Essential Oil,Polycab,SKU-BEA-00470,3729,2951,1754,18,6703,750,SUP0063,4.8,4730,0,22-07-2023
PRD0471,Titan Kajal Classic,Beauty & Health,Kajal,Titan,SKU-BEA-00471,1695,1356,897,18,8471,2000,SUP0038,3.9,2890,1,13-11-2023
PRD0472,Havells Kajal Premium,Beauty & Health,Kajal,Havells,SKU-BEA-00472,775,563,334,18,3664,5000,SUP0179,3.9,2339,1,04-05-2025
PRD0473,Asian Paints Kajal Plus,Beauty & Health,Kajal,Asian Paints,SKU-BEA-00473,3824,2974,2086,18,2700,250,SUP0038,4.3,3374,1,22-12-2024
PRD0474,V-Guard Kajal Ultra,Beauty & Health,Kajal,V-Guard,SKU-BEA-00474,2752,2160,1539,18,4471,750,SUP0034,4.5,4523,1,29-07-2022
PRD0475,Crompton Kajal Pro,Beauty & Health,Kajal,Crompton,SKU-BEA-00475,2446,1999,1469,18,4668,5000,SUP0149,3.7,2171,1,21-10-2023
PRD0476,Reliance Kajal Lite,Beauty & Health,Kajal,Reliance,SKU-BEA-00476,1994,1797,1253,18,9502,1500,SUP0003,3.8,4692,0,01-11-2022
PRD0477,Hero Kajal Base,Beauty & Health,Kajal,Hero,SKU-BEA-00477,3392,2623,1592,18,7396,500,SUP0034,3.9,2611,1,06-12-2023
PRD0478,HCL Kajal Ultra,Beauty & Health,Kajal,HCL,SKU-BEA-00478,2457,2164,1534,18,3605,1500,SUP0149,3.5,769,1,17-07-2021
PRD0479,Portronics Kajal Plus,Beauty & Health,Kajal,Portronics,SKU-BEA-00479,803,725,466,18,1414,500,SUP0200,4.9,2938,1,19-02-2025
PRD0480,Hero Kajal Ultra,Beauty & Health,Kajal,Hero,SKU-BEA-00480,3099,2292,1523,18,5505,250,SUP0149,4.8,194,1,22-09-2024
PRD0481,Syska Lipstick Ultra,Beauty & Health,Lipstick,Syska,SKU-BEA-00481,2886,2539,1435,18,3959,250,SUP0044,3.3,2965,1,23-08-2022
PRD0482,Noise Lipstick Plus,Beauty & Health,Lipstick,Noise,SKU-BEA-00482,230,188,103,18,7879,2000,SUP0184,4.7,3698,1,27-06-2022
